account_id,customer_id,product_id,open_date,close_date,avg_daily_balance
10414,7663,4,2024-07-11,,4228.2
10415,4711,6,2021-07-23,,9829.0
10416,5201,2,2024-12-07,,9996.7
10417,540,5,2025-02-16,,1980.98
10418,1822,4,2024-11-09,,5972.16
10419,8667,6,2021-08-18,,32603.69
10420,2302,1,2022-03-05,,11663.87
10421,2541,1,2024-12-27,,15376.84
10422,2619,2,2025-11-11,,14757.39
10423,7373,4,2024-02-21,,3023.03
10424,2850,4,2024-07-13,,24198.35
10425,7894,3,2021-10-31,,3846.94
10426,5345,4,2022-10-24,,4728.45
10427,6574,4,2023-08-02,,5387.39
10428,5599,1,2022-11-05,,29866.8
10429,3489,3,2024-12-13,,37828.45
10430,5493,4,2022-12-13,2023-03-18,1767.99
10431,3483,6,2022-02-18,,12528.82
10432,5795,2,2025-06-22,,733.13
10433,8442,4,2022-03-20,,18761.96
10434,559,3,2021-09-25,,3384.1
10435,9778,2,2022-10-14,2024-07-07,12529.59
10436,5770,2,2025-08-26,,15262.38
10437,2332,2,2023-05-09,,2337.14
10438,6825,1,2023-09-23,,20299.67
10439,5089,1,2023-05-09,,3913.93
10440,1725,2,2024-09-25,,1073.31
10441,1587,6,2025-08-18,,10018.3
10442,4837,1,2022-04-22,2024-08-03,11358.37
10443,2793,2,2024-05-27,,21073.96
10444,6589,2,2021-07-22,,2149.18
10445,417,5,2023-10-29,,859.8
10446,6606,1,2024-04-07,,4769.89
10447,804,5,2024-08-29,,5924.0
10448,2951,6,2021-08-01,,2781.66
10449,1570,6,2025-07-31,,3309.06
10450,8490,2,2025-02-03,,5507.62
10451,3233,2,2021-06-04,,1035.35
10452,8974,5,2024-01-29,,3629.7
10453,3033,3,2024-11-28,,14501.15
10454,4508,2,2024-06-02,,26962.94
10455,4722,6,2024-12-22,,1971.16
10456,8615,6,2025-03-04,,7668.17
10457,9310,1,2021-03-11,,41283.0
10458,4639,4,2024-08-01,,16497.74
10459,3972,6,2023-02-06,2024-12-26,11660.43
10460,7630,4,2021-09-01,,2275.34
10461,7524,4,2022-03-25,,32497.38
10462,8728,5,2021-02-10,,4351.18
10463,2266,2,2025-03-14,,4109.69
10464,9570,6,2025-09-23,,14717.93
10465,3649,6,2023-06-24,,6033.66
10466,7895,3,2023-10-06,,11787.32
10467,9316,1,2021-10-13,,17317.24
10468,421,4,2024-02-14,,15471.37
10469,7474,4,2025-01-19,,4918.21
10470,6573,1,2022-09-25,,48813.0
10471,315,4,2023-03-15,,294263.12
10472,6234,5,2021-05-08,,9228.12
10473,2487,2,2021-09-11,,28578.93
10474,5371,2,2024-11-25,,13628.28
10475,1601,3,2024-03-19,,6571.82
10476,5356,5,2021-01-25,,10035.85
10477,2618,3,2025-04-28,,4545.24
10478,100,4,2021-04-16,,3855.39
10479,9083,6,2024-08-25,,3972.28
10480,9004,2,2025-10-01,,11007.84
10481,9614,3,2025-10-18,,17915.44
10482,4044,3,2023-02-13,,8984.25
10483,8437,5,2022-10-21,,7545.42
10484,3453,6,2024-08-12,,17253.56
10485,6306,4,2023-04-25,,2451.41
10486,1014,1,2023-05-05,,3259.35
10487,4390,5,2021-09-14,2022-04-28,7275.91
10488,246,5,2021-08-02,,3686.54
10489,9400,4,2022-08-11,,25783.87
10490,3521,1,2024-11-01,,2420.28
10491,3240,5,2022-12-23,,4479.93
10492,9832,3,2024-04-28,,5161.71
10493,3477,3,2024-08-02,,12132.11
10494,7584,3,2025-04-25,,5145.93
10495,3596,6,2024-01-16,,2056.98
10496,7834,6,2023-08-24,,15063.93
10497,1040,3,2025-08-03,,8346.97
10498,6350,1,2025-07-24,,4850.0
10499,8088,6,2024-06-12,,13091.32
10500,9179,4,2024-03-16,,30988.53
10501,960,4,2023-02-16,,12091.52
10502,2253,1,2025-09-11,,6087.64
10503,4253,4,2021-12-29,,12565.4
10504,5535,3,2021-03-31,,1862.78
10505,4927,1,2024-12-16,,8016.75
10506,299,3,2023-02-28,,8253.88
10507,19,4,2023-04-18,,4309.75
10508,9715,5,2023-06-11,,42946.95
10509,8892,1,2025-08-19,,5023.91
10510,6440,2,2024-07-28,,14294.88
10511,625,2,2023-02-05,,7310.85
10512,2417,6,2023-04-01,,2354.32
10513,1153,3,2024-11-25,,2183.67
10514,1299,4,2024-03-24,,4635.52
10515,376,3,2022-06-23,,10794.83
10516,5208,6,2021-09-14,,1360.19
10517,3993,6,2023-10-20,,2209.35
10518,5060,2,2023-01-17,,4407.44
10519,6360,1,2026-01-07,,7045.72
10520,1383,3,2023-06-11,,8582.73
10521,852,4,2021-04-11,,6146.71
10522,5601,2,2025-05-18,,4645.91
10523,9500,1,2022-05-30,,2463.53
10524,8675,3,2022-03-06,,11019.15
10525,9240,1,2022-12-25,,9883.08
10526,5164,5,2022-07-28,,31128.36
10527,9111,2,2022-07-29,,8903.32
10528,2529,3,2025-05-22,,6955.78
10529,6222,1,2023-09-17,2025-09-04,2705.61
10530,2366,3,2025-06-04,2027-04-13,7438.95
10531,8096,4,2022-09-08,,4127.03
10532,4612,4,2025-05-27,,5755.43
10533,6014,3,2025-09-09,,9812.92
10534,5919,2,2024-03-01,,11920.66
10535,1735,6,2025-05-29,,5691.34
10536,1537,3,2021-11-20,2023-12-18,13419.31
10537,9742,3,2021-06-28,2023-08-01,2831.47
10538,1246,3,2021-12-24,,81889.16
10539,2534,3,2021-02-19,,2762.45
10540,1815,2,2024-10-29,,3512.27
10541,3527,5,2024-01-30,,383.91
10542,9324,5,2022-08-17,,1491.76
10543,6631,1,2025-08-18,,5934.3
10544,4489,2,2023-11-07,,6517.02
10545,4215,2,2025-11-30,,7451.52
10546,1774,2,2021-05-18,,12427.72
10547,8958,4,2023-08-03,,15246.26
10548,6047,2,2022-05-03,,10263.67
10549,1581,4,2022-09-06,,4915.49
10550,9854,5,2024-01-21,2025-11-20,2764.29
10551,9863,5,2022-11-15,,7059.54
10552,8179,4,2025-05-24,,3443.31
10553,1088,3,2023-09-26,,30722.24
10554,7174,5,2025-07-15,,8821.01
10555,3490,3,2021-05-03,,5007.05
10556,6161,1,2023-09-28,,2330.05
10557,8012,4,2023-02-15,,12781.28
10558,2601,6,2024-12-07,,10280.19
10559,2490,1,2025-10-11,,10897.08
10560,6510,4,2023-03-04,,5151.41
10561,7523,1,2023-08-17,,1436.39
10562,9629,1,2024-04-02,,14142.47
10563,816,2,2022-11-20,,13008.08
10564,8031,6,2024-12-23,,4199.1
10565,8424,5,2023-04-25,,18754.75
10566,9677,4,2024-03-24,,15461.7
10567,7258,5,2022-04-28,,29518.84
10568,7318,2,2024-07-11,,13950.5
10569,8040,5,2021-09-09,,8356.09
10570,1479,6,2022-12-22,,22137.74
10571,4485,4,2021-09-07,,10585.06
10572,1332,2,2023-03-11,,16176.39
10573,1281,3,2024-01-23,,1851.99
10574,2422,2,2022-06-27,,14398.29
10575,2240,6,2025-05-31,,7496.0
10576,1406,4,2023-09-08,,16638.16
10577,7604,1,2021-10-30,2022-03-23,9322.67
10578,8371,5,2025-09-27,,9568.32
10579,6366,6,2022-02-09,,7165.98
10580,8085,1,2022-06-11,2024-10-21,1860.18
10581,8743,3,2023-06-17,,9810.0
10582,6128,1,2024-09-15,,11825.67
10583,4075,5,2023-12-10,,7416.69
10584,5433,1,2022-10-18,,15133.73
10585,4905,2,2021-08-01,,5995.29
10586,5780,4,2023-02-27,,3290.07
10587,5654,6,2023-12-22,,6234.66
10588,4253,6,2021-12-29,,20651.28
10589,5934,1,2021-04-26,,4430.66
10590,8393,4,2025-05-27,,15320.8
10591,7557,4,2026-01-10,,9956.91
10592,3896,6,2024-12-15,2027-01-08,6376.19
10593,9539,4,2023-01-22,,18422.36
10594,4441,2,2022-01-12,,6181.76
10595,2464,4,2024-05-19,,11169.91
10596,2145,6,2021-07-13,,28460.43
10597,6098,1,2023-03-31,,44076.74
10598,8813,6,2021-03-04,,4091.17
10599,6884,4,2021-05-31,,16537.29
10600,1778,2,2025-08-06,,31347.46
10601,3881,6,2022-06-18,2024-06-17,39286.8
10602,6685,4,2023-01-28,,6325.72
10603,1133,1,2023-09-05,,4412.8
10604,955,2,2021-05-27,,13400.03
10605,132,3,2024-03-23,,13231.94
10606,605,3,2023-10-15,,2737.39
10607,4662,1,2023-02-07,,15039.06
10608,7410,5,2024-06-29,,18946.09
10609,1401,4,2021-05-01,2021-08-02,11612.03
10610,6448,6,2024-07-11,,10108.79
10611,2549,5,2021-11-16,2022-11-06,4121.48
10612,5760,2,2023-07-18,,2215.85
10613,1886,4,2023-04-24,,9417.32
10614,339,6,2025-03-27,2026-02-27,9179.75
10615,5804,6,2022-06-20,,1640.82
10616,6559,6,2024-01-20,,12222.98
10617,911,5,2023-11-04,,18881.04
10618,3997,1,2022-06-19,,11226.78
10619,9046,2,2025-09-18,,18351.29
10620,4271,4,2021-10-13,,8530.78
10621,8020,3,2023-08-12,,6261.48
10622,5501,6,2025-08-16,,26104.68
10623,4615,6,2024-02-29,,14453.29
10624,897,4,2025-03-10,,3165.03
10625,8425,6,2021-02-11,,2778.43
10626,2759,2,2023-09-26,,28296.22
10627,9017,3,2023-04-09,,4130.99
10628,8317,1,2023-10-02,,5504.35
10629,698,4,2024-02-08,,6480.29
10630,1062,5,2024-07-19,,47870.9
10631,248,5,2023-03-19,,1165.99
10632,1920,1,2022-01-26,,11420.68
10633,1612,2,2024-10-25,2027-03-29,37722.6
10634,8333,1,2021-08-17,,18333.09
10635,4193,2,2023-02-15,,11346.81
10636,5775,3,2025-04-29,,3452.11
10637,3664,2,2022-04-16,,6130.32
10638,1378,3,2021-08-04,,9156.86
10639,7156,4,2025-09-17,2027-08-04,6799.37
10640,6619,4,2023-03-15,,18440.64
10641,2864,1,2023-12-04,,55071.68
10642,9743,1,2024-05-31,,9768.48
10643,9000,4,2023-06-05,,15269.92
10644,4631,5,2025-06-25,,7760.1
10645,2313,3,2023-02-23,,4341.41
10646,8864,6,2025-08-04,,13927.89
10647,8497,4,2025-03-20,,2268.53
10648,4880,6,2021-03-09,,13553.0
10649,1312,6,2025-05-14,,2675.91
10650,7843,5,2024-09-29,,18832.47
10651,4397,6,2021-10-09,,2510.92
10652,8328,2,2022-09-02,,15882.64
10653,6632,4,2022-11-02,,41675.34
10654,3313,5,2022-06-01,,5415.55
10655,2852,4,2021-04-06,,4605.07
10656,3033,6,2024-11-28,,7217.87
10657,2407,2,2023-05-09,,14365.26
10658,3066,2,2022-09-27,2024-06-07,1600.86
10659,7620,3,2023-10-30,,5396.61
10660,9434,2,2023-10-28,2024-04-10,29204.76
10661,7887,2,2024-03-04,,8913.74
10662,8323,3,2025-04-29,,4492.17
10663,627,4,2024-07-01,,5355.12
10664,288,4,2024-12-17,,18517.21
10665,5887,3,2021-07-04,,23637.69
10666,2708,4,2021-10-02,,13717.81
10667,2104,4,2023-08-25,,16139.65
10668,2382,6,2024-03-07,,2563.77
10669,1635,5,2024-08-05,,6182.03
10670,9788,3,2025-05-06,,15512.23
10671,8879,3,2025-08-28,,11709.37
10672,1612,6,2024-10-25,,8644.78
10673,4063,1,2025-11-15,,2431.53
10674,5514,5,2023-07-04,,10232.12
10675,8033,4,2023-08-04,,1041.66
10676,5284,1,2025-01-22,,7478.02
10677,5930,5,2024-07-01,,6267.58
10678,9187,4,2023-10-05,,2451.16
10679,1402,5,2025-04-14,,7676.98
10680,6192,2,2024-02-06,2026-03-21,2420.48
10681,1554,4,2022-02-24,,5738.63
10682,6745,5,2022-01-29,,1614.72
10683,3571,5,2024-08-07,,35778.34
10684,6296,1,2021-09-24,,766.22
10685,8852,5,2024-02-19,2024-08-05,12445.85
10686,965,2,2021-08-09,,1254.54
10687,988,2,2024-05-30,,7623.84
10688,8805,5,2023-11-05,,14201.01
10689,7367,4,2023-10-26,,8443.46
10690,2131,1,2023-01-16,,6855.45
10691,7222,4,2025-07-12,,2860.31
10692,9469,5,2023-07-15,,4302.4
10693,4967,2,2023-07-06,,13133.93
10694,3507,3,2024-09-20,,3861.8
10695,7720,1,2023-01-04,,39147.33
10696,8421,4,2024-10-09,,13234.0
10697,1019,2,2024-09-25,,81934.82
10698,9413,4,2022-07-08,,2524.5
10699,5291,5,2021-09-15,,517.84
10700,2880,6,2025-06-25,,6559.85
10701,6658,4,2023-10-09,,2611.37
10702,3358,1,2021-07-25,,12279.9
10703,5735,3,2022-12-02,,10564.33
10704,1547,3,2024-04-09,,24577.74
10705,1612,5,2024-10-25,,12450.03
10706,3978,1,2025-10-25,,1800.94
10707,5108,3,2025-11-16,,8434.25
10708,4150,2,2025-11-27,,21001.8
10709,4613,4,2022-05-28,,23310.0
10710,7663,5,2024-07-11,,8024.35
10711,4512,2,2022-01-29,,6408.7
10712,556,5,2025-06-03,,46622.79
10713,8398,1,2023-01-02,2025-01-02,5768.22
10714,9194,5,2024-01-31,,19792.93
10715,3864,3,2023-05-09,,29569.6
10716,118,1,2021-03-12,,29010.87
10717,2528,6,2021-02-09,,22976.37
10718,3852,5,2025-01-01,,16048.16
10719,3762,2,2025-10-03,,7257.12
10720,5491,1,2022-11-16,,17530.98
10721,6372,6,2021-11-17,,6267.26
10722,9651,6,2023-08-09,,22911.47
10723,5237,1,2024-02-08,,2253.37
10724,5704,5,2023-11-24,,7913.74
10725,4637,5,2021-05-23,,4049.4
10726,9241,6,2025-11-17,,1421.94
10727,6231,1,2023-01-17,,3617.47
10728,3001,4,2022-10-03,2023-09-20,1250.65
10729,7423,4,2024-04-25,,4714.03
10730,5516,3,2024-06-25,,9675.57
10731,2226,1,2024-03-10,,23134.7
10732,9298,4,2022-10-04,,5163.75
10733,5988,2,2024-12-03,,1227.72
10734,2994,1,2022-06-21,,6286.33
10735,8723,4,2025-11-26,,22598.52
10736,4863,5,2023-06-26,,1267.79
10737,3441,2,2023-12-10,,3525.08
10738,1997,3,2024-09-27,,6634.37
10739,8934,4,2024-05-10,,1486.4
10740,1075,5,2023-08-08,,3778.61
10741,7529,2,2025-11-29,,31796.11
10742,867,2,2024-11-23,,16045.48
10743,3783,3,2024-09-20,,2523.53
10744,9385,6,2023-10-13,,17691.83
10745,4022,6,2025-07-27,,10487.08
10746,9363,5,2025-11-11,,47039.6
10747,4184,4,2024-12-28,,8865.11
10748,7470,1,2022-09-25,,3296.19
10749,591,2,2021-12-10,,2279.95
10750,7192,4,2024-06-15,,11231.02
10751,2225,1,2024-11-27,,7373.2
10752,7355,6,2022-05-12,,12547.27
10753,5334,4,2025-11-12,,3844.82
10754,6134,4,2025-03-03,,15746.54
10755,4846,2,2021-02-25,,26315.05
10756,9809,2,2024-11-06,,9943.5
10757,4905,4,2021-08-01,,21945.77
10758,4899,4,2021-03-04,,10924.68
10759,2496,6,2025-11-07,,10083.1
10760,9397,3,2021-08-09,,4882.37
10761,8357,1,2023-03-19,,27112.16
10762,2484,5,2025-06-16,,4484.57
10763,3602,5,2025-08-03,,10168.97
10764,3328,3,2021-11-26,,3089.51
10765,2001,6,2023-11-04,,18776.23
10766,5256,4,2022-06-08,,6685.1
10767,4573,4,2025-05-12,,13558.7
10768,6897,3,2022-01-29,,2287.86
10769,5234,5,2022-02-27,,3130.19
10770,2365,2,2022-07-27,,3762.09
10771,8124,2,2022-09-03,,10447.44
10772,5829,6,2022-05-02,,9200.98
10773,1211,4,2022-11-16,,6067.62
10774,6847,1,2023-12-31,,3934.98
10775,1799,5,2025-01-11,,2184.63
10776,547,1,2023-08-15,,15246.68
10777,8234,4,2025-06-01,2025-10-06,2926.3
10778,1749,6,2021-08-13,,12193.15
10779,7453,6,2021-05-25,,1798.5
10780,6438,5,2025-06-05,,8604.16
10781,6914,2,2024-10-04,,28035.5
10782,1561,6,2022-08-21,,12357.59
10783,3778,2,2025-03-29,2026-11-23,8815.59
10784,6203,6,2021-01-14,,22665.05
10785,7786,1,2023-01-12,,4336.16
10786,2567,5,2021-08-29,,4017.06
10787,7857,6,2023-08-02,,11371.47
10788,7020,4,2025-12-21,,5380.98
10789,1768,3,2025-07-15,2027-06-12,3924.05
10790,1321,6,2025-06-18,,2148.46
10791,3945,6,2021-01-23,,2812.75
10792,9948,6,2023-08-15,2024-05-02,19006.95
10793,5412,6,2023-03-13,,18451.17
10794,7152,3,2021-09-22,,104309.88
10795,5909,3,2025-11-04,2027-12-08,23990.22
10796,8475,6,2021-12-30,,11580.11
10797,4693,4,2025-07-18,,20439.34
10798,6363,3,2023-01-23,,2787.48
10799,7045,1,2022-12-01,,13900.31
10800,6005,2,2024-03-18,,7090.43
10801,3811,3,2021-06-05,,77458.62
10802,6102,2,2021-02-13,,27805.48
10803,827,6,2023-01-04,,19953.51
10804,4004,6,2025-11-10,,3222.95
10805,8482,1,2024-08-18,,235442.18
10806,8756,5,2021-07-25,,6679.71
10807,4598,6,2024-03-19,,4402.7
10808,7677,5,2022-08-08,,20577.35
10809,8846,4,2021-07-22,,1863.65
10810,3131,2,2024-06-24,,3230.88
10811,1081,4,2024-03-20,,3753.02
10812,9848,3,2026-01-01,,10763.76
10813,3109,4,2025-01-31,,10953.67
10814,3770,6,2025-06-17,,4402.17
10815,8659,1,2022-01-13,,6294.84
10816,4896,4,2022-01-02,2023-11-22,384.89
10817,3535,6,2023-10-23,,6969.37
10818,7869,3,2022-05-24,,9287.5
10819,2028,3,2024-12-17,,23741.39
10820,3693,1,2025-09-08,,7894.07
10821,6027,2,2023-10-04,2024-03-24,16232.51
10822,2661,5,2024-04-16,,6303.38
10823,6290,1,2022-01-06,,64250.96
10824,2253,5,2025-09-11,,8838.07
10825,2027,1,2022-06-19,,8631.51
10826,1255,1,2024-09-29,,3254.09
10827,9484,4,2023-08-05,,20664.75
10828,9138,4,2025-06-18,2027-07-15,12360.68
10829,9979,4,2026-01-02,2026-06-09,26526.17
10830,7526,1,2024-03-12,,5153.49
10831,8681,4,2023-11-15,,9807.34
10832,6768,6,2021-12-03,2023-10-16,36629.94
10833,4826,1,2023-08-26,,61024.39
10834,8940,4,2025-04-13,,25946.4
10835,9815,5,2022-01-18,,16198.22
10836,356,2,2025-01-06,,2658.77
10837,6299,4,2024-02-29,,5954.99
10838,2740,3,2025-06-10,,983.44
10839,9808,6,2022-08-27,,14548.49
10840,3149,2,2023-04-16,,6995.63
10841,8908,3,2025-05-18,,15777.43
10842,3931,2,2025-07-25,,6385.12
10843,7649,4,2024-03-17,,3658.92
10844,4767,5,2024-03-18,,5086.8
10845,5259,4,2023-05-26,,37993.19
10846,4497,6,2021-01-26,,30310.32
10847,6258,1,2023-07-15,,7876.15
10848,8088,3,2024-06-12,,38592.39
10849,6104,2,2021-01-25,,23688.43
10850,5133,5,2024-09-07,,5075.97
10851,8086,3,2023-07-22,,4214.46
10852,9875,5,2025-05-13,,3227.5
10853,9639,3,2024-05-17,,6572.35
10854,7189,4,2024-05-28,,17811.59
10855,9712,6,2022-05-18,,4809.37
10856,4311,1,2024-04-14,,3149.73
10857,5264,3,2022-09-05,,38266.09
10858,2538,5,2021-01-24,,13709.88
10859,4999,4,2024-05-09,,7708.43
10860,8532,2,2025-04-04,,923.17
10861,8304,2,2024-10-18,2026-08-12,18127.5
10862,3738,6,2025-03-10,,2359.94
10863,4182,4,2022-01-11,,9815.42
10864,4457,6,2023-03-30,,18179.64
10865,484,2,2024-09-15,2026-02-09,24971.78
10866,9073,5,2022-05-24,2023-07-28,3136.53
10867,3103,6,2022-02-02,,23764.55
10868,7528,1,2023-04-02,,9216.05
10869,168,6,2024-01-30,,12371.6
10870,7451,4,2021-01-28,,2503.54
10871,7049,1,2023-10-15,,1660.44
10872,7116,1,2022-09-11,,54964.29
10873,8029,4,2021-11-27,,42831.87
10874,3292,3,2023-11-06,,1181.54
10875,1736,5,2022-05-18,,18896.01
10876,7281,4,2023-03-15,,5146.46
10877,9741,5,2021-01-27,2022-01-23,22578.11
10878,6094,1,2022-07-15,,1738.43
10879,847,1,2022-11-28,,6755.71
10880,888,3,2023-07-01,,13187.78
10881,6508,1,2022-02-06,,1354.26
10882,9504,4,2024-06-18,,2094.02
10883,4054,5,2025-03-09,,5791.36
10884,3127,3,2022-10-14,,2301.58
10885,4265,6,2023-03-03,2024-03-19,7344.81
10886,1818,4,2024-10-17,,6555.62
10887,3181,5,2024-09-13,,13111.66
10888,5021,5,2022-05-21,,14415.37
10889,2944,2,2022-11-20,,4727.78
10890,6180,2,2023-03-28,2025-03-30,19390.59
10891,6868,4,2024-05-04,,2426.13
10892,3937,3,2021-03-23,2023-03-27,3097.26
10893,6203,5,2021-01-14,,666.23
10894,5611,5,2022-07-22,,6619.7
10895,3743,4,2025-09-21,,31575.61
10896,9955,3,2023-09-29,2024-06-28,8189.78
10897,9376,6,2024-03-29,,3083.33
10898,2858,1,2021-02-07,,942.68
10899,3897,6,2023-03-02,2024-04-01,1259.04
10900,5488,3,2025-08-21,,5158.25
10901,5083,1,2022-07-10,,5361.57
10902,8536,5,2025-02-25,,14173.17
10903,7480,2,2022-05-22,,29841.38
10904,6066,2,2023-11-06,,11565.66
10905,8827,4,2021-10-29,,4597.3
10906,1238,6,2022-10-11,,14964.94
10907,3230,3,2025-08-01,,13815.65
10908,4378,3,2023-12-25,,24085.55
10909,2178,1,2024-09-12,,3312.22
10910,5482,4,2023-04-21,,13739.84
10911,2924,3,2025-09-28,,14804.95
10912,6407,4,2025-09-01,,6487.34
10913,5275,1,2024-11-28,,2095.16
10914,1329,6,2022-05-24,,8472.6
10915,5368,5,2023-06-29,,3788.21
10916,9429,4,2024-08-04,,19922.01
10917,1434,2,2025-02-20,,7123.34
10918,1857,5,2023-06-06,,8294.86
10919,1533,3,2022-05-19,,5581.69
10920,6862,6,2021-08-10,,6208.02
10921,9920,1,2025-09-23,,45110.67
10922,4964,1,2022-08-07,,14497.48
10923,1496,2,2024-01-08,,2024.22
10924,8281,4,2025-05-07,,7757.68
10925,1929,2,2024-03-16,,1979.03
10926,9231,4,2021-08-20,,43825.0
10927,5894,2,2025-03-22,,30545.48
10928,7725,2,2025-11-08,,43929.31
10929,1868,1,2022-03-27,,1380.39
10930,8135,4,2024-12-21,,2665.49
10931,9635,2,2023-04-14,,3478.25
10932,3906,6,2023-10-19,,2917.57
10933,5530,6,2021-09-02,,3023.59
10934,5081,3,2022-12-13,,3330.67
10935,3774,6,2021-10-10,,6128.51
10936,469,6,2021-11-03,,12439.89
10937,8833,6,2023-01-17,,14533.46
10938,8629,1,2022-02-11,,22994.03
10939,8166,1,2021-04-11,,11314.9
10940,9148,1,2022-11-14,,11329.17
10941,4618,1,2022-02-04,,29336.7
10942,1686,2,2022-10-14,,18263.78
10943,285,6,2024-09-16,2025-09-14,11135.09
10944,4933,2,2021-09-15,,1250.51
10945,5512,6,2025-10-31,,37278.87
10946,2485,1,2021-08-07,,1434.68
10947,1163,2,2021-07-18,,3806.27
10948,9630,2,2025-02-05,,772.89
10949,1572,4,2023-02-24,,51757.51
10950,4010,3,2023-06-25,,4320.88
10951,7864,4,2024-12-03,,8706.18
10952,4743,5,2021-09-13,,1450.68
10953,390,4,2021-11-16,,9938.43
10954,557,3,2025-08-28,,24685.43
10955,6550,3,2024-06-23,,3382.78
10956,2001,4,2023-11-04,,7968.43
10957,7759,6,2025-03-16,,11274.75
10958,2505,4,2022-07-30,,2508.6
10959,3526,6,2024-06-16,,17857.2
10960,9303,5,2024-01-14,,3238.72
10961,6143,6,2023-11-18,,9171.1
10962,5329,1,2025-07-08,,6988.34
10963,1277,3,2021-07-18,,26124.89
10964,7328,1,2023-08-22,,10073.43
10965,3267,6,2024-07-31,,853.02
10966,9593,5,2022-10-28,,8841.12
10967,6288,2,2022-06-22,,9229.93
10968,4226,2,2022-01-23,,12607.54
10969,2036,6,2024-10-29,,4569.65
10970,5811,1,2023-08-15,,1744.27
10971,9649,4,2024-05-28,2025-11-06,1690.16
10972,1353,3,2024-07-22,,6315.7
10973,9124,1,2025-01-18,,39873.3
10974,5642,4,2022-04-05,,7476.87
10975,2948,5,2025-05-07,,7074.2
10976,4181,4,2023-07-20,,9977.67
10977,4965,5,2021-10-21,,19793.93
10978,6146,1,2025-10-24,,5330.97
10979,8604,2,2024-08-31,,17647.77
10980,121,6,2021-09-20,,22625.78
10981,1481,3,2025-01-03,,15996.1
10982,8201,1,2025-09-09,,23743.34
10983,7809,2,2024-03-26,,53079.89
10984,4408,5,2024-09-30,,7356.03
10985,7981,3,2024-05-21,,4920.03
10986,500,4,2022-08-02,,1959.5
10987,7053,1,2023-03-16,,11077.46
10988,6030,4,2022-10-26,,7357.62
10989,4241,3,2022-03-01,,17697.91
10990,4497,1,2021-01-26,,6463.08
10991,2975,1,2021-11-01,,2830.77
10992,8878,6,2023-03-12,,7497.87
10993,5681,4,2024-03-05,,1332.63
10994,755,4,2022-06-12,2023-10-13,7299.1
10995,5323,2,2025-01-22,,4194.91
10996,6091,6,2024-09-21,,27904.77
10997,2315,4,2022-10-25,,30281.93
10998,7881,5,2021-12-29,,8070.31
10999,2298,2,2021-05-11,,1205.79
11000,4535,4,2022-01-28,,2687.67
11001,3680,1,2024-09-10,,8028.38
11002,387,4,2022-06-19,,3333.9
11003,1486,6,2023-04-26,,6017.18
11004,2544,3,2023-06-18,2023-10-10,42404.29
11005,4712,2,2024-08-18,,5071.31
11006,7129,1,2021-06-21,,8449.41
11007,6116,4,2021-06-23,,10772.36
11008,8329,3,2025-04-25,,3085.78
11009,2050,2,2023-08-04,,4182.2
11010,5239,2,2022-09-30,,6143.43
11011,857,2,2022-09-04,,9139.32
11012,1144,1,2024-04-22,,19505.67
11013,2838,4,2024-04-23,,2677.19
11014,8341,1,2024-10-24,,8196.51
11015,6986,5,2025-01-13,,415.04
11016,2267,4,2023-06-05,,7564.66
11017,6327,5,2022-01-09,,11416.02
11018,8762,4,2026-01-04,,9446.96
11019,198,2,2025-08-03,,58563.7
11020,3446,1,2021-08-25,,4220.97
11021,5563,5,2025-04-14,,5710.13
11022,6504,2,2021-09-01,,6517.53
11023,5505,2,2023-07-08,,13525.22
11024,7266,6,2025-08-11,,47568.46
11025,7472,5,2025-08-18,,23820.13
11026,8904,4,2025-02-07,2026-09-21,4883.21
11027,9119,5,2022-12-26,,1667.59
11028,8400,1,2024-04-26,,20473.2
11029,5504,3,2025-09-05,,9904.56
11030,2353,4,2022-08-13,,17010.14
11031,2776,2,2022-11-23,,2112.88
11032,9184,6,2021-03-09,,3987.48
11033,5885,5,2024-03-29,,3139.93
11034,3427,6,2023-08-31,,17005.27
11035,8317,6,2023-10-02,2025-02-22,1009.81
11036,861,3,2023-05-15,,2032.01
11037,8900,6,2022-04-30,,10482.45
11038,1315,5,2021-06-02,,1145.83
11039,4555,3,2024-09-16,,10645.43
11040,1058,4,2023-07-27,,4610.11
11041,6887,5,2024-01-07,,563.39
11042,8122,5,2025-03-28,,23819.97
11043,4437,3,2021-07-10,,1111.62
11044,9553,1,2024-06-15,,14210.99
11045,9362,6,2024-03-30,,21939.88
11046,7886,2,2021-07-25,,11024.69
11047,1574,3,2021-07-02,,21499.01
11048,8512,6,2025-11-20,,1774.54
11049,7197,5,2025-09-25,,3754.07
11050,8563,3,2021-05-17,,27665.75
11051,7178,3,2024-10-01,,35799.98
11052,1809,5,2024-04-02,,68389.23
11053,7101,5,2022-11-25,,4649.64
11054,6228,1,2022-11-01,,7960.03
11055,1617,1,2022-12-12,,19612.45
11056,4679,1,2023-10-08,,5807.3
11057,4979,6,2025-12-21,,952.18
11058,3901,5,2024-12-18,,17046.65
11059,871,4,2023-10-22,,6924.73
11060,300,1,2023-11-22,,12165.8
11061,2270,2,2023-09-14,,18532.04
11062,9126,6,2021-02-19,,16400.02
11063,4329,6,2022-08-13,,12432.12
11064,2226,4,2024-03-10,,10349.21
11065,74,1,2021-05-02,,15329.45
11066,7456,2,2022-04-02,,2858.98
11067,7033,5,2023-05-16,,5784.7
